Identify_A,Identify_B
uniprotkb:Q02336,uniprotkb:P50875
uniprotkb:P02992,uniprotkb:P80210
uniprotkb:P80210,uniprotkb:Q00816
uniprotkb:P38009,uniprotkb:P54113
uniprotkb:P54113,uniprotkb:P38324
uniprotkb:P54113,uniprotkb:P38009
uniprotkb:P09440,uniprotkb:P07245
uniprotkb:P07244,uniprotkb:P27472
uniprotkb:P06103,uniprotkb:P04161
uniprotkb:P06103,uniprotkb:P04161
uniprotkb:P15108,uniprotkb:Q12449
uniprotkb:Q12449,uniprotkb:P15108
uniprotkb:P32494,uniprotkb:Q12433
uniprotkb:P53632,uniprotkb:P40507
uniprotkb:P39010,uniprotkb:P46674
uniprotkb:P40825,uniprotkb:P81449
uniprotkb:P54114,uniprotkb:P47771
uniprotkb:P38217,uniprotkb:P46367
uniprotkb:P48415,uniprotkb:P40350
uniprotkb:P40350,uniprotkb:Q12159
uniprotkb:P38313,uniprotkb:P53298
uniprotkb:P38313,uniprotkb:Q06162
uniprotkb:Q02732,uniprotkb:P38313
uniprotkb:P19211,uniprotkb:P23301
uniprotkb:P38326,uniprotkb:Q05471
uniprotkb:P38326,uniprotkb:P35817
uniprotkb:P38326,uniprotkb:Q06707
uniprotkb:P38326,uniprotkb:Q03940
uniprotkb:P38326,uniprotkb:P80428
uniprotkb:Q03388,uniprotkb:P38326
uniprotkb:Q12464,uniprotkb:P38326
uniprotkb:P38326,uniprotkb:P53201
uniprotkb:P53930,uniprotkb:P38326
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q04601,uniprotkb:Q12107
uniprotkb:P16522,uniprotkb:Q04601
uniprotkb:Q08683,uniprotkb:P36023
uniprotkb:Q08683,uniprotkb:P40008
uniprotkb:Q08683,uniprotkb:P53141
uniprotkb:P16522,uniprotkb:Q08683
uniprotkb:P12687,uniprotkb:Q08683
uniprotkb:P38042,uniprotkb:Q08683
uniprotkb:Q08683,uniprotkb:Q12440
uniprotkb:P32454,uniprotkb:P40041
uniprotkb:Q06410,uniprotkb:Q12092
uniprotkb:Q06410,uniprotkb:P06103
uniprotkb:Q12527,uniprotkb:Q06410
uniprotkb:Q12421,uniprotkb:Q06410
uniprotkb:P36000,uniprotkb:Q12028
uniprotkb:P43564,uniprotkb:P36000
uniprotkb:Q00776,uniprotkb:P36000
uniprotkb:P38700,uniprotkb:P36000
uniprotkb:P38065,uniprotkb:P53843
uniprotkb:Q99186,uniprotkb:P38065
uniprotkb:P36000,uniprotkb:Q12028
uniprotkb:Q12028,uniprotkb:Q00776
uniprotkb:P38700,uniprotkb:Q12028
uniprotkb:Q12211,uniprotkb:Q08951
uniprotkb:Q12159,uniprotkb:Q08951
uniprotkb:Q08951,uniprotkb:P46682
uniprotkb:Q08951,uniprotkb:P47064
uniprotkb:Q06440,uniprotkb:P46682
uniprotkb:Q08951,uniprotkb:P46682
uniprotkb:P46682,uniprotkb:P38153
uniprotkb:P47064,uniprotkb:P46682
uniprotkb:Q00776,uniprotkb:P36000
uniprotkb:P36000,uniprotkb:Q00776
uniprotkb:Q00776,uniprotkb:Q12028
uniprotkb:Q12028,uniprotkb:Q00776
uniprotkb:P38700,uniprotkb:Q12028
uniprotkb:P38153,uniprotkb:P46682
uniprotkb:Q02821,uniprotkb:P22936
uniprotkb:P53551,uniprotkb:P22936
uniprotkb:P22936,uniprotkb:P32445
uniprotkb:Q12159,uniprotkb:P22936
uniprotkb:P22936,uniprotkb:P32445
uniprotkb:Q12159,uniprotkb:P22936
uniprotkb:P38207,uniprotkb:P32445
uniprotkb:P40535,uniprotkb:P53933
uniprotkb:Q04322,uniprotkb:Q12344
uniprotkb:Q12344,uniprotkb:Q04322
uniprotkb:Q12344,uniprotkb:Q04322
uniprotkb:P39743,uniprotkb:Q04322
uniprotkb:Q12344,uniprotkb:Q04322
uniprotkb:Q04322,uniprotkb:P39743
uniprotkb:Q12159,uniprotkb:P35181
uniprotkb:P35181,uniprotkb:P04397
uniprotkb:P35181,uniprotkb:P36000
uniprotkb:P35181,uniprotkb:Q12028
uniprotkb:P43564,uniprotkb:P35181
uniprotkb:P43615,uniprotkb:P35181
uniprotkb:P35181,uniprotkb:Q00776
uniprotkb:P35181,uniprotkb:P38226
uniprotkb:P38700,uniprotkb:P35181
uniprotkb:Q12464,uniprotkb:P35181
uniprotkb:P47064,uniprotkb:Q08951
uniprotkb:P46682,uniprotkb:P47064
uniprotkb:P38115,uniprotkb:P33200
uniprotkb:P40578,uniprotkb:P46672
uniprotkb:P40578,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P00958
uniprotkb:P46672,uniprotkb:P00958
uniprotkb:P46672,uniprotkb:Q99271
uniprotkb:P46672,uniprotkb:P00958
uniprotkb:P46672,uniprotkb:P12954
uniprotkb:P46672,uniprotkb:P53973
uniprotkb:P46672,uniprotkb:P32606
uniprotkb:P00958,uniprotkb:P46672
uniprotkb:Q99271,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P35736
uniprotkb:P46672,uniprotkb:Q08601
uniprotkb:P53973,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:Q06554
uniprotkb:P46672,uniprotkb:P00958
uniprotkb:P12954,uniprotkb:P46672
uniprotkb:P53923,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:Q06554
uniprotkb:P46672,uniprotkb:Q08601
uniprotkb:P46672,uniprotkb:P35736
uniprotkb:P46672,uniprotkb:P32606
uniprotkb:P53923,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P38270
uniprotkb:P46672,uniprotkb:P38361
uniprotkb:P38270,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P38361
uniprotkb:P46672,uniprotkb:P46655
uniprotkb:P46672,uniprotkb:P27514
uniprotkb:P46672,uniprotkb:P46655
uniprotkb:P46672,uniprotkb:P46655
uniprotkb:P46672,uniprotkb:P27514
uniprotkb:P46672,uniprotkb:P38835
uniprotkb:P46672,uniprotkb:P46655
uniprotkb:P38835,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P0C2J7
uniprotkb:P0C2J7,uniprotkb:P46672
uniprotkb:P46655,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P39113
uniprotkb:P39113,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P38995
uniprotkb:P38995,uniprotkb:P46672
uniprotkb:P32324,uniprotkb:P46672
uniprotkb:P46672,uniprotkb:P40094
uniprotkb:P40094,uniprotkb:P46672
uniprotkb:P32324,uniprotkb:P46672
uniprotkb:P33204,uniprotkb:Q05933
uniprotkb:Q05933,uniprotkb:P33204
uniprotkb:P38328,uniprotkb:Q05933
uniprotkb:Q05933,uniprotkb:P40041
uniprotkb:P32381,uniprotkb:Q05933
uniprotkb:P47117,uniprotkb:Q05933
uniprotkb:P38328,uniprotkb:P40518
uniprotkb:P40518,uniprotkb:P38328
uniprotkb:Q05933,uniprotkb:P38328
uniprotkb:P33204,uniprotkb:P38328
uniprotkb:P38328,uniprotkb:P33204
uniprotkb:P38328,uniprotkb:P53731
uniprotkb:Q06440,uniprotkb:P38328
uniprotkb:P32381,uniprotkb:P38328
uniprotkb:P38328,uniprotkb:P32381
uniprotkb:P38328,uniprotkb:P47117
uniprotkb:P47117,uniprotkb:P38328
uniprotkb:Q12159,uniprotkb:P07347
uniprotkb:P25293,uniprotkb:P07347
uniprotkb:P07347,uniprotkb:P12945
uniprotkb:P39990,uniprotkb:P07347
uniprotkb:P07347,uniprotkb:P15646
uniprotkb:P07347,uniprotkb:P11353
uniprotkb:Q08689,uniprotkb:P07347
uniprotkb:P07347,uniprotkb:P40150
uniprotkb:P39567,uniprotkb:P07347
uniprotkb:P07347,uniprotkb:P06103
uniprotkb:P07347,uniprotkb:P19454
uniprotkb:Q04660,uniprotkb:P07347
uniprotkb:Q01217,uniprotkb:P38828
uniprotkb:P38828,uniprotkb:Q01217
uniprotkb:P38828,uniprotkb:Q01217
uniprotkb:P35691,uniprotkb:P32449
uniprotkb:P35691,uniprotkb:P32449
uniprotkb:P80428,uniprotkb:Q03435
uniprotkb:P38326,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:Q03435
uniprotkb:Q06707,uniprotkb:P80428
uniprotkb:P38326,uniprotkb:P80428
uniprotkb:Q05471,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P35189
uniprotkb:P35189,uniprotkb:P80428
uniprotkb:Q05471,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:Q12464
uniprotkb:P31376,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:Q03940
uniprotkb:Q12464,uniprotkb:P80428
uniprotkb:Q12464,uniprotkb:P80428
uniprotkb:Q03940,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:Q12386
uniprotkb:Q03940,uniprotkb:P80428
uniprotkb:Q12386,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P38806
uniprotkb:P53930,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:Q12386
uniprotkb:Q03388,uniprotkb:P80428
uniprotkb:P40060,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P39995
uniprotkb:Q08561,uniprotkb:P80428
uniprotkb:P43572,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P38806
uniprotkb:P80428,uniprotkb:P53930
uniprotkb:P80428,uniprotkb:Q08561
uniprotkb:P80428,uniprotkb:P53930
uniprotkb:P53115,uniprotkb:P80428
uniprotkb:P53201,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P43579
uniprotkb:P80428,uniprotkb:P43579
uniprotkb:P53115,uniprotkb:P80428
uniprotkb:P40060,uniprotkb:P80428
uniprotkb:P43579,uniprotkb:P80428
uniprotkb:P80428,uniprotkb:P53115
uniprotkb:P80428,uniprotkb:P40060
uniprotkb:Q12345,uniprotkb:P80428
uniprotkb:Q12345,uniprotkb:P80428
uniprotkb:P16521,uniprotkb:P53946
uniprotkb:P53946,uniprotkb:P04912
uniprotkb:P53946,uniprotkb:P40154
uniprotkb:P43579,uniprotkb:P53946
uniprotkb:P53946,uniprotkb:P40154
uniprotkb:Q03940,uniprotkb:P53946
uniprotkb:Q12464,uniprotkb:P53946
uniprotkb:P53946,uniprotkb:P43579
uniprotkb:Q12464,uniprotkb:P53946
uniprotkb:P53946,uniprotkb:P80428
uniprotkb:P53946,uniprotkb:Q12386
uniprotkb:Q12406,uniprotkb:P22082
uniprotkb:Q12406,uniprotkb:P32832
uniprotkb:Q12406,uniprotkb:Q06168
uniprotkb:Q03818,uniprotkb:Q12406
uniprotkb:P40850,uniprotkb:Q12406
uniprotkb:Q12406,uniprotkb:P32591
uniprotkb:Q12406,uniprotkb:P39960
uniprotkb:Q12406,uniprotkb:P32597
uniprotkb:Q12406,uniprotkb:Q07980
uniprotkb:Q12406,uniprotkb:Q12216
uniprotkb:Q12406,uniprotkb:P09547
uniprotkb:Q12406,uniprotkb:Q9URQ5
uniprotkb:P40434,uniprotkb:Q12406
uniprotkb:Q12406,uniprotkb:Q04411
uniprotkb:P47011,uniprotkb:Q12406
uniprotkb:Q12406,uniprotkb:Q05123
uniprotkb:Q06817,uniprotkb:Q12406
uniprotkb:Q12406,uniprotkb:Q07979
uniprotkb:Q12406,uniprotkb:P31374
uniprotkb:P43609,uniprotkb:Q12406
uniprotkb:Q12406,uniprotkb:P41940
uniprotkb:Q12406,uniprotkb:P53236
uniprotkb:Q12406,uniprotkb:Q06488
uniprotkb:Q12406,uniprotkb:Q03124
uniprotkb:Q12406,uniprotkb:Q06639
uniprotkb:Q12406,uniprotkb:P25632
uniprotkb:Q12406,uniprotkb:Q02206
uniprotkb:Q12386,uniprotkb:P53115
uniprotkb:Q12386,uniprotkb:Q03940
uniprotkb:Q12386,uniprotkb:Q12464
uniprotkb:Q12386,uniprotkb:P53115
uniprotkb:Q12464,uniprotkb:Q12386
uniprotkb:P80428,uniprotkb:Q12386
uniprotkb:P31374,uniprotkb:Q12154
uniprotkb:Q12154,uniprotkb:P40056
uniprotkb:P31374,uniprotkb:Q12154
uniprotkb:Q04116,uniprotkb:Q12154
uniprotkb:Q12154,uniprotkb:P38085
uniprotkb:Q12154,uniprotkb:P31374
uniprotkb:Q12154,uniprotkb:P38085
uniprotkb:P38085,uniprotkb:Q12154
uniprotkb:P47019,uniprotkb:Q03862
uniprotkb:Q03862,uniprotkb:P47019
uniprotkb:P32337,uniprotkb:Q03862
uniprotkb:Q03862,uniprotkb:P06101
uniprotkb:P50275,uniprotkb:P39015
uniprotkb:Q12080,uniprotkb:P50275
uniprotkb:P38828,uniprotkb:P50275
uniprotkb:P22216,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P22216
uniprotkb:P32447,uniprotkb:P22216
uniprotkb:P32447,uniprotkb:P28000
uniprotkb:P28000,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P22336
uniprotkb:P32447,uniprotkb:P28000
uniprotkb:P22216,uniprotkb:P32447
uniprotkb:P22216,uniprotkb:P32447
uniprotkb:P22216,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P22216
uniprotkb:P22216,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P22216
uniprotkb:P32447,uniprotkb:P32480
uniprotkb:P32447,uniprotkb:Q01448
uniprotkb:P61830,uniprotkb:P32447
uniprotkb:P40474,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P32480
uniprotkb:P32447,uniprotkb:P40474
uniprotkb:Q01448,uniprotkb:P32447
uniprotkb:P47171,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P32480
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P32479,uniprotkb:P32447
uniprotkb:P32479,uniprotkb:P32447
uniprotkb:P32479,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P61830
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P32447,uniprotkb:Q01448
uniprotkb:P15790,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:Q01448
uniprotkb:P61830,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:Q01448
uniprotkb:Q01448,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P06787,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P32479
uniprotkb:P32447,uniprotkb:P15790
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P32447,uniprotkb:P06787
uniprotkb:P32447,uniprotkb:P15790
uniprotkb:P19454,uniprotkb:P32447
uniprotkb:P34233,uniprotkb:P50947
uniprotkb:P35734,uniprotkb:P36131
uniprotkb:P69851,uniprotkb:P35734
uniprotkb:P53168,uniprotkb:P35734
uniprotkb:P36162,uniprotkb:P35734
uniprotkb:P53267,uniprotkb:P35734
uniprotkb:P48361,uniprotkb:P34730
uniprotkb:P34730,uniprotkb:P48361
uniprotkb:P21304,uniprotkb:P49090
uniprotkb:P49090,uniprotkb:P28274
uniprotkb:P32453,uniprotkb:P22135
uniprotkb:P35732,uniprotkb:P22135
uniprotkb:P00830,uniprotkb:P22135
uniprotkb:P38182,uniprotkb:Q12349
uniprotkb:Q12159,uniprotkb:P36107
uniprotkb:P38249,uniprotkb:P36107
uniprotkb:P47143,uniprotkb:P36107
uniprotkb:P43601,uniprotkb:P38793
uniprotkb:P53855,uniprotkb:P43601
uniprotkb:Q04749,uniprotkb:P40041
uniprotkb:P39743,uniprotkb:P12630
uniprotkb:P47068,uniprotkb:P34226
uniprotkb:P36102,uniprotkb:P47068
uniprotkb:P47068,uniprotkb:P25377
uniprotkb:P47068,uniprotkb:Q06708
uniprotkb:Q06440,uniprotkb:P47068
uniprotkb:P40150,uniprotkb:Q01389
uniprotkb:Q01389,uniprotkb:Q06681
uniprotkb:Q01389,uniprotkb:Q12460
uniprotkb:Q01389,uniprotkb:P15646
uniprotkb:P53108,uniprotkb:Q01389
uniprotkb:P04451,uniprotkb:Q06338
uniprotkb:Q08961,uniprotkb:Q06338
uniprotkb:P29547,uniprotkb:P07278
uniprotkb:P06245,uniprotkb:P07278
uniprotkb:P39743,uniprotkb:P07278
uniprotkb:P39708,uniprotkb:P07278
uniprotkb:P35817,uniprotkb:P32558
uniprotkb:P35817,uniprotkb:Q07442
uniprotkb:Q07442,uniprotkb:Q12159
uniprotkb:P04912,uniprotkb:Q07442
uniprotkb:P35817,uniprotkb:Q07442
uniprotkb:P39960,uniprotkb:P06103
uniprotkb:Q00816,uniprotkb:P39960
uniprotkb:P23201,uniprotkb:P39960
uniprotkb:P39960,uniprotkb:P23201
uniprotkb:P27637,uniprotkb:P39960
uniprotkb:P27637,uniprotkb:P39960
uniprotkb:P39011,uniprotkb:P33335
uniprotkb:P38334,uniprotkb:P36149
uniprotkb:P36149,uniprotkb:P15108
uniprotkb:P38934,uniprotkb:Q07381
uniprotkb:Q06631,uniprotkb:P48234
uniprotkb:Q06631,uniprotkb:P53914
uniprotkb:Q06631,uniprotkb:P20448
uniprotkb:Q06631,uniprotkb:P40079
uniprotkb:P11709,uniprotkb:P50104
uniprotkb:P40207,uniprotkb:P11709
uniprotkb:P11709,uniprotkb:Q03306
uniprotkb:P11709,uniprotkb:P46655
uniprotkb:P40013,uniprotkb:Q08746
uniprotkb:P36023,uniprotkb:P32451
uniprotkb:P47134,uniprotkb:P53219
uniprotkb:P47134,uniprotkb:P32558
uniprotkb:P38283,uniprotkb:P47134
uniprotkb:P38283,uniprotkb:P47134
uniprotkb:P32527,uniprotkb:P43583
uniprotkb:Q07362,uniprotkb:P43583
uniprotkb:P43583,uniprotkb:P38788
uniprotkb:P31539,uniprotkb:P43583
uniprotkb:P43583,uniprotkb:P15108
uniprotkb:P29311,uniprotkb:P40956
uniprotkb:Q04279,uniprotkb:P29311
uniprotkb:P29311,uniprotkb:P40563
uniprotkb:P40013,uniprotkb:P29311
uniprotkb:P53739,uniprotkb:P29311
uniprotkb:P32356,uniprotkb:P29311
uniprotkb:P29311,uniprotkb:P38828
uniprotkb:P29311,uniprotkb:P34730
uniprotkb:P29311,uniprotkb:Q00816
uniprotkb:P29311,uniprotkb:Q12044
uniprotkb:P38080,uniprotkb:P29311
uniprotkb:P48361,uniprotkb:P29311
uniprotkb:P34730,uniprotkb:P29311
uniprotkb:P34730,uniprotkb:P53739
uniprotkb:P32356,uniprotkb:P34730
uniprotkb:P34730,uniprotkb:P06704
uniprotkb:Q12159,uniprotkb:Q08965
uniprotkb:Q08965,uniprotkb:Q12078
uniprotkb:P22217,uniprotkb:Q05979
uniprotkb:Q05979,uniprotkb:P07246
uniprotkb:P04806,uniprotkb:Q05979
uniprotkb:P32598,uniprotkb:P53858
uniprotkb:Q12460,uniprotkb:P40450
uniprotkb:P39990,uniprotkb:P48445
uniprotkb:P48445,uniprotkb:P35178
uniprotkb:Q07457,uniprotkb:Q02796
uniprotkb:P34111,uniprotkb:Q07457
uniprotkb:Q07457,uniprotkb:Q02796
uniprotkb:Q02796,uniprotkb:Q07457
uniprotkb:P43132,uniprotkb:P38123
uniprotkb:P36104,uniprotkb:P43132
uniprotkb:P36104,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:P39706
uniprotkb:P39706,uniprotkb:P43132
uniprotkb:Q06551,uniprotkb:P43132
uniprotkb:P38123,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:P36104
uniprotkb:Q06551,uniprotkb:P43132
uniprotkb:Q03323,uniprotkb:P43132
uniprotkb:P38827,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:Q06440
uniprotkb:Q03012,uniprotkb:P43132
uniprotkb:Q03323,uniprotkb:P43132
uniprotkb:P38827,uniprotkb:P43132
uniprotkb:Q03012,uniprotkb:P43132
uniprotkb:Q03323,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:P38337
uniprotkb:P43132,uniprotkb:P38827
uniprotkb:Q03323,uniprotkb:P43132
uniprotkb:P38337,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:Q03323
uniprotkb:P39743,uniprotkb:P43132
uniprotkb:P43132,uniprotkb:P40494
uniprotkb:Q01477,uniprotkb:P53741
uniprotkb:P40991,uniprotkb:P53741
uniprotkb:P53741,uniprotkb:P32445
uniprotkb:O13528,uniprotkb:P53741
uniprotkb:P53741,uniprotkb:P32497
uniprotkb:Q12159,uniprotkb:P53741
uniprotkb:P39015,uniprotkb:P53741
uniprotkb:P23301,uniprotkb:P53741
uniprotkb:Q04033,uniprotkb:P53741
uniprotkb:P53741,uniprotkb:Q05022
uniprotkb:Q06156,uniprotkb:P38170
uniprotkb:P38989,uniprotkb:P38170
uniprotkb:Q12267,uniprotkb:P38170
uniprotkb:P39743,uniprotkb:P38170
uniprotkb:P38170,uniprotkb:P23638
uniprotkb:P38351,uniprotkb:P48582
uniprotkb:Q06217,uniprotkb:Q99177
uniprotkb:P32639,uniprotkb:Q06217
uniprotkb:P43321,uniprotkb:P32639
uniprotkb:Q12420,uniprotkb:P32639
uniprotkb:P36048,uniprotkb:P32639
uniprotkb:P47093,uniprotkb:P32639
uniprotkb:Q06217,uniprotkb:P32639
uniprotkb:P36048,uniprotkb:P32639
uniprotkb:P32639,uniprotkb:Q03338
uniprotkb:P32639,uniprotkb:P19735
uniprotkb:P20053,uniprotkb:P32639
uniprotkb:P33334,uniprotkb:P32639
uniprotkb:P53141,uniprotkb:Q06604
uniprotkb:Q06604,uniprotkb:P38797
uniprotkb:P24280,uniprotkb:Q06604
uniprotkb:Q06604,uniprotkb:P07260
uniprotkb:P53886,uniprotkb:Q06604
uniprotkb:P34730,uniprotkb:Q06604
uniprotkb:P41695,uniprotkb:P53141
uniprotkb:P50101,uniprotkb:P41695
uniprotkb:P39743,uniprotkb:P41695
uniprotkb:P19524,uniprotkb:P41695
uniprotkb:P09959,uniprotkb:P33314
uniprotkb:Q08492,uniprotkb:Q12460
uniprotkb:Q08492,uniprotkb:Q06506
uniprotkb:Q08492,uniprotkb:Q12499
uniprotkb:Q04347,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:Q04347
uniprotkb:P39990,uniprotkb:Q04347
uniprotkb:P15646,uniprotkb:Q04347
uniprotkb:Q3E705,uniprotkb:Q04347
uniprotkb:Q04347,uniprotkb:Q3E705
uniprotkb:Q3E705,uniprotkb:Q04347
uniprotkb:P25627,uniprotkb:P21538
uniprotkb:P52553,uniprotkb:P43573
uniprotkb:P20434,uniprotkb:P43573
uniprotkb:P25293,uniprotkb:P25558
uniprotkb:P00360,uniprotkb:P25558
uniprotkb:P15108,uniprotkb:P25558
uniprotkb:P25558,uniprotkb:P04806
uniprotkb:P40150,uniprotkb:P25558
uniprotkb:P25558,uniprotkb:P38788
uniprotkb:P25558,uniprotkb:P39990
uniprotkb:P27692,uniprotkb:P25558
uniprotkb:P25558,uniprotkb:P37291
uniprotkb:P33313,uniprotkb:P25558
uniprotkb:P35178,uniprotkb:P25558
uniprotkb:P25558,uniprotkb:P46655
uniprotkb:P39743,uniprotkb:P25558
uniprotkb:P25558,uniprotkb:P34730
uniprotkb:P32642,uniprotkb:P53323
uniprotkb:P53323,uniprotkb:P32642
uniprotkb:P53323,uniprotkb:Q03705
uniprotkb:P53323,uniprotkb:Q03835
uniprotkb:P53323,uniprotkb:Q03705
uniprotkb:P47136,uniprotkb:P40455
uniprotkb:P41697,uniprotkb:O14468
uniprotkb:P41697,uniprotkb:O14468
uniprotkb:P53141,uniprotkb:P41697
uniprotkb:P41697,uniprotkb:P19524
uniprotkb:P39940,uniprotkb:P48524
uniprotkb:Q05949,uniprotkb:P23293
uniprotkb:Q05949,uniprotkb:P32445
uniprotkb:P0CG63,uniprotkb:P48365
uniprotkb:P0CG63,uniprotkb:P06780
uniprotkb:P0CG63,uniprotkb:P48365
uniprotkb:Q12453,uniprotkb:P32499
uniprotkb:Q02630,uniprotkb:Q12453
uniprotkb:Q12453,uniprotkb:Q02630
uniprotkb:P33418,uniprotkb:Q12453
uniprotkb:Q12453,uniprotkb:Q02630
uniprotkb:Q12453,uniprotkb:Q02630
uniprotkb:Q12453,uniprotkb:P33418
uniprotkb:P32835,uniprotkb:Q12453
uniprotkb:P02994,uniprotkb:Q12453
uniprotkb:P52918,uniprotkb:Q12453
uniprotkb:Q02767,uniprotkb:Q06696
uniprotkb:Q99176,uniprotkb:P42939
uniprotkb:Q06696,uniprotkb:Q02767
uniprotkb:P42939,uniprotkb:Q99176
uniprotkb:Q06696,uniprotkb:Q02767
uniprotkb:Q02767,uniprotkb:Q06696
uniprotkb:Q06696,uniprotkb:Q02767
uniprotkb:Q02767,uniprotkb:Q06696
uniprotkb:Q03020,uniprotkb:Q07540
uniprotkb:Q07914,uniprotkb:P42949
uniprotkb:Q07914,uniprotkb:Q01852
uniprotkb:P42949,uniprotkb:Q07914
uniprotkb:Q01852,uniprotkb:P42949
uniprotkb:P42949,uniprotkb:Q07914
uniprotkb:Q01852,uniprotkb:P42949
uniprotkb:P32897,uniprotkb:P42949
uniprotkb:P42949,uniprotkb:P39515
uniprotkb:P42949,uniprotkb:Q07914
uniprotkb:P39515,uniprotkb:Q07914
uniprotkb:Q01852,uniprotkb:P39515
uniprotkb:P32897,uniprotkb:P39515
uniprotkb:P39515,uniprotkb:P42949
uniprotkb:P40359,uniprotkb:Q12146
uniprotkb:P40359,uniprotkb:Q03406
uniprotkb:Q12488,uniprotkb:P40359
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P32628,uniprotkb:P34222
uniprotkb:P34222,uniprotkb:P48510
uniprotkb:P34222,uniprotkb:P48510
uniprotkb:P0CG63,uniprotkb:P34222
uniprotkb:P34222,uniprotkb:P32628
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P32628,uniprotkb:P34222
uniprotkb:P34222,uniprotkb:P48510
uniprotkb:P33299,uniprotkb:P32628
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P33299,uniprotkb:P33298
uniprotkb:P22141,uniprotkb:P33299
uniprotkb:P48510,uniprotkb:P33299
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P48510,uniprotkb:P32628
uniprotkb:P48510,uniprotkb:P34222
uniprotkb:P34222,uniprotkb:P32628
uniprotkb:P0CG63,uniprotkb:P48510
uniprotkb:P0CG63,uniprotkb:P32628
uniprotkb:P0CG63,uniprotkb:P40087
uniprotkb:P0CG63,uniprotkb:P40087
uniprotkb:P32628,uniprotkb:P38764
uniprotkb:P0CG63,uniprotkb:P48510
uniprotkb:P0CG63,uniprotkb:P32628
uniprotkb:P38764,uniprotkb:P32628
uniprotkb:P38886,uniprotkb:P48510
uniprotkb:P48510,uniprotkb:P33298
uniprotkb:P33299,uniprotkb:P48510
uniprotkb:P32628,uniprotkb:P33298
uniprotkb:P33299,uniprotkb:P32628
uniprotkb:P34222,uniprotkb:P48510
uniprotkb:P32628,uniprotkb:P34222
uniprotkb:P07251,uniprotkb:P00830
uniprotkb:P07251,uniprotkb:P10174
uniprotkb:P07251,uniprotkb:P07143
uniprotkb:P07251,uniprotkb:P36147
uniprotkb:P07251,uniprotkb:P07257
uniprotkb:P07251,uniprotkb:P42949
uniprotkb:P07251,uniprotkb:P32897
uniprotkb:P07251,uniprotkb:Q01852
uniprotkb:Q0PVE0,uniprotkb:Q0PVD8
uniprotkb:Q0PVD7,uniprotkb:Q0PVE0
uniprotkb:Q0PVE0,uniprotkb:Q0PVE0
uniprotkb:Q0PVE0,uniprotkb:Q0PVD7
uniprotkb:Q0PVD8,uniprotkb:Q0PVE0
uniprotkb:Q0PVD7,uniprotkb:Q0PVD9
uniprotkb:Q0PVD7,uniprotkb:Q0PVD9
uniprotkb:Q12328,uniprotkb:P53220
uniprotkb:P53220,uniprotkb:Q12328
uniprotkb:P32361,uniprotkb:Q05924
