Identify_A,Identify_B
P38125,Q12168
P38125,Q08726
P38125,P53281
P38125,P28707
P38125,P38163
P38125,P38627
P38125,P53120
P33399,P29478
P33399,P38985
P33399,P32342
P33399,P20424
P33399,P38687
P33399,P38688
P33399,P25654
P50079,P47007
P50079,P25635
P50079,Q12220
P50079,Q05946
P50079,P40362
P50079,Q06078
P50079,Q02354
P40492,P38263
P40492,P25569
P40492,P40208
P40492,Q12508
P40492,P40547
P40492,P53076
P40492,Q12027
P16474,P32803
P16474,Q05359
P16474,P39704
P16474,P50085
P16474,P35179
P16474,P25303
P16474,P34225
Q03654,Q12309
Q03654,P21374
Q03654,P38302
Q03654,P32844
Q03654,Q06091
Q03654,Q04048
Q03654,P53277
P32892,Q04660
P32892,Q12753
P32892,Q05549
P32892,Q03497
P32892,P25037
P53239,P39567
P53239,P38697
P53239,P50095
P53239,P50094
P53239,P06776
P53239,O42831
P36009,P39520
P36009,P53317
P36009,P25368
P36009,P53882
P36009,P53874
P36009,P53254
P38903,Q12449
P38903,P25558
P38903,P33313
P38903,P31116
P38903,Q03373
P38903,P54861
P38903,P39941
P38903,P00360
P38903,P10823
P38903,P39734
P38903,P31539
P38903,P15108
P38903,P02829
P38903,P39534
P38903,P38795
P38903,P37304
P38903,P53691
P38903,P53043
P38903,P53724
P38903,P43620
P38903,P38164
P38903,Q12306
P38903,P15705
P38903,Q07351
P38903,P35194
P40535,P53933
P40535,Q03973
P40535,P09435
P40535,P32354
P40535,P27705
P40535,Q12340
P40493,Q06706
P40493,P42935
P40493,Q02908
P40493,Q02884
P40493,P38874
P40493,P34253
P48524,Q12502
P48524,P38972
P48524,P39940
P48524,Q12242
P48524,Q01476
P48524,P38835
P31787,Q12333
P31787,P32350
P31787,P03873
P31787,P38181
P31787,Q05911
P36090,P25039
P36090,P41911
P36090,P23301
P36090,P19211
P36090,P53163
P36090,P32566
P07267,P00729
P07267,P38845
P07267,P46958
P07267,P12383
P07267,Q04947
P07267,Q12212
P24868,Q08412
P24868,P43603
P24868,Q03496
P24868,P38238
P24868,Q08924
P24868,P32793
P36046,Q02866
P36046,P40335
P36046,P32913
P36046,P38759
P36046,P34110
P36046,Q92331
P12385,P05453
P12385,Q08108
P12385,P46784
P12385,Q12334
P12385,Q04235
P12385,P23643
P53628,P22082
P53628,P18480
P53628,P18888
P53628,P09547
P53628,P32591
P53628,P43554
P38179,P43573
P38179,P32504
P38179,P22696
P38179,Q07532
P38179,P20434
P38179,P20435
P38179,P20436
P38179,P22139
P38179,P38902
P38179,P04050
P38179,P08518
P38179,P16370
P38179,P20433
P38179,P34087
P38179,P27999
P38179,P32914
P38179,P41895
P38179,P41896
P38179,P35189
P38179,P07273
P38179,P38338
P38179,P34224
P38179,Q08971
P12904,Q04739
P12904,Q04049
P12904,P38990
P12904,P32578
P12904,P34164
P12904,P06782
Q02804,Q05791
Q02804,P02994
Q02804,P38122
Q02804,P19881
Q02804,Q08231
Q02804,P25637
P19414,P47176
P19414,Q12329
P19414,P32590
P19414,Q12754
P19414,P12954
P19414,P35172
P40312,P38071
P40312,P06102
P40312,P31412
P40312,P21576
P40312,P01123
P32447,P32479
P32447,P32480
P32447,P47171
P32447,Q01448
P32447,P40474
P32447,P32432
P47136,P32797
P47136,P27636
P47136,Q03768
P47136,Q12265
P47136,P53295
P47136,P40455
P31373,P38991
P31373,Q12465
P31373,P33330
P31373,P22515
P31373,Q04033
P31373,P40093
Q12050,P38630
Q12050,P40348
Q12050,P38629
Q12050,P40339
Q12050,P38251
P25377,P25364
P25377,P38219
P25377,Q12483
P25377,P47142
P25377,Q06696
P12687,P36519
P12687,P36528
P12687,P36527
P12687,P25348
P12687,Q06678
P02829,P53043
P02829,P15705
P53043,P02829
P53043,P02829
P40073,P25344
P40073,P25344
P23561,P40073
P23561,P40073
P23561,P40073
P40073,P25344
P33299,P48510
P48510,Q01939
P22141,P48510
P32628,Q01939
P33299,P32628
P32628,P22141
Q02892,Q04660
P40991,Q02892
Q02892,P53261
P14126,Q02892
Q02892,P40693
Q02892,P04449
Q02892,P26321
Q02892,P05736
P53136,Q02892
P0C2I0,Q02892
Q03532,Q02892
Q02892,Q12690
Q02892,P10664
P26784,Q02892
Q02892,P05740
Q12060,Q03761
Q12060,P38129
Q12060,P53040
Q12060,P06844
Q12060,P38915
P35177,Q12060
Q12060,Q03330
Q12060,Q02336
P32494,Q12060
Q12060,P25554
Q12060,P50102
Q12060,Q12030
P50875,Q12060
Q12060,P38811
Q12060,P13393
P38915,P13393
P13393,P38915
P13393,P38915
Q12123,Q06151
Q08920,Q02821
P34160,Q08920
Q08285,Q08162
P53256,Q08162
Q08162,P38792
P46948,P48240
P46948,Q12277
P46948,Q08285
Q08162,P46948
P46948,P25359
Q05636,P46948
P38792,P46948
P53859,Q08285
P53256,P46948
P46948,P53859
P53859,P53256
P53859,P38792
Q12277,P53859
Q05636,P53859
P53859,P25359
P53859,P48240
P32589,P10591
P10591,P32589
P32589,P10591
P11484,P32589
P25374,Q6Q560
Q6Q560,P25374
P25374,Q03020
Q6Q560,P25374
Q6Q560,P25374
Q6Q560,P25374
P25374,Q6Q560
P25374,Q6Q560
P25374,Q6Q560
P06779,P53202
P06779,P31244
P06779,Q03071
P14736,P06779
P0CG63,P27895
P32485,P34244
P32485,P34244
P32858,P28791
P32858,Q04964
P32858,Q08921
P32858,P04786
P32858,O13522
P32858,P53190
P32858,P47043
P32858,P42844
P46367,P38217
P46367,P32505
P46367,Q06417
P21182,P07266
P21182,P02405
P21182,P39709
Q06683,P47135
Q06683,P48606
Q06683,P42947
P47046,P38828
P47046,P49167
P47046,Q07834
Q03661,P25042
Q03661,P23255
Q03661,Q03750
Q04199,P43561
Q04199,P13712
Q04199,Q12495
Q06673,P33751
Q06673,P38192
Q06673,P50101
Q06344,P48234
Q06344,P25502
Q06344,P38712
P38281,P28273
P38281,P53540
P38281,Q08954
P42939,Q99176
P42939,P25604
P42939,Q02767
P08566,P81449
P08566,P07262
P08566,P43616
P08566,P00815
P08566,P40545
P08566,Q08109
P08566,P15700
P08566,P05694
P08566,Q03558
P08566,P28519
P08566,P06105
P08566,Q12074
P08566,Q12455
P08566,P40825
P08566,P38746
P08566,P40517
P38301,Q06106
P38301,Q08208
P38301,Q04031
P38853,P50090
P38853,P28743
P38853,P39961
P53111,P25615
P53111,P45818
Q08685,P25298
Q08685,P25299
P39533,P53255
P39533,P38064
P42835,P11972
P42835,P39991
Q03503,Q02197
Q03503,P23059
Q03957,P46962
Q03957,P46963
P36022,Q08979
P36022,P38079
P34233,P53318
P34233,Q08923
P34233,P31385
P34233,Q12432
P34233,Q02784
P34233,P50947
P34233,Q04779
P34233,P32561
P34233,P38255
P34233,Q07458
P34233,P38429
P34233,P53324
P34233,P40505
P34233,P22579
P34233,Q03010
P36123,P24276
P36123,P40021
P38770,P13393
P38770,P29056
P07264,P22438
P07264,P41338
P36521,P53875
P36521,P36532
Q12163,P08018
Q12163,P35182
P36152,Q12181
P36152,P07284
P43574,P38996
P43574,P53617
P03875,P07866
P03875,Q06510
P47089,P89886
P47089,P40917
Q06053,P33734
Q06053,P40579
Q12089,P26309
Q12089,P34756
Q12089,P51601
Q12089,P42944
Q12089,Q12230
Q12089,P53883
Q12089,P53252
Q12089,Q03407
Q12089,P15938
Q12089,Q08217
Q12089,Q06108
Q12089,P51401
Q12089,Q04279
Q12089,P40328
Q12089,Q06252
Q99247,P38187
Q99247,P39967
P61830,Q02100
P61830,P53950
P38121,P13382
P38121,P10363
P26263,Q05778
P26263,P36040
P38713,P07256
P38713,P07257
P52893,P19882
P52893,Q12523
P40442,Q01926
P40442,Q06524
P14922,P48415
P14922,P38237
P53855,P11914
P53855,P10507
P07258,P03965
P07258,P07259
P46672,P38270
P46672,P38995
P46672,P39113
P46672,P53923
P46672,P38199
P46672,Q06554
P46672,Q08601
P46672,P40578
P46672,Q99271
P46672,P38361
P46672,P27514
P46672,P32606
P46672,P00958
P46672,P35736
P46672,Q3E747
P32629,P31382
P32629,P25361
Q12453,P32366
Q12453,P32563
P38790,P25648
P38790,P38931
P22354,P36525
P22354,P32611
P20967,P19262
P20967,P32917
Q06151,Q12123
Q06151,Q12179
O13297,Q01159
O13297,P38834
P40433,P53219
P40433,P22803
P14906,P33754
P14906,P39742
P14164,Q12020
P14164,P0C2J7
Q04212,Q12226
Q04212,P48582
Q04212,Q06697
Q04212,P89105
Q04212,Q12320
Q04212,P61830
Q04212,P38439
Q04212,P38769
Q04212,P38351
Q04212,Q03760
Q04212,Q04636
Q04212,Q12161
Q04212,P53064
Q04212,Q00416
Q04212,P32558
Q05580,P89102
Q05580,Q06107
P35845,P35845
P35845,Q12451
P15274,Q04225
P15274,P40361
P53942,Q05635
P53942,Q12338
P51998,Q02204
P51998,P32388
P32453,P22135
P32453,P35732
Q12427,P00899
Q12427,P00937
P38197,Q03799
P38197,P36421
P53839,P10355
P15625,P15624
P15625,P09436
Q01217,Q12262
Q01217,Q12748
Q01217,P47167
Q01217,P38265
Q01217,P38907
Q01217,Q06675
Q01217,Q02732
Q01217,P53298
Q01217,P38313
Q01217,Q12493
Q01217,Q06162
Q01217,P33411
Q01217,P42948
Q01217,P53748
P35191,Q04002
P35191,P40090
P19880,P38273
P19880,P53129
Q03690,P47009
Q03690,P53857
P53846,Q03195
P53846,P47118
P32835,P21827
P32835,P53852
P39723,P38863
P39723,P53378
P38013,P33201
P38013,P40150
Q03705,P46984
Q03705,P36132
Q04712,P32786
Q04712,P40992
P53970,P08425
P53970,Q08687
P36076,P32657
P36076,P15790
P36076,P19454
P36076,P43639
P36076,P38930
P36076,P36053
P36076,Q03213
P36076,Q05812
P36076,Q03125
P36076,P53903
P36076,Q06709
P36076,Q03792
P36076,Q08438
P36076,Q06070
P18494,P32389
P18494,P23202
P11353,P38888
P11353,P17967
Q00723,Q12368
Q00723,P38282
Q99252,Q03327
Q99252,Q03102
P07149,P19097
P07149,P53955
P34072,P32608
P34072,P40159
P49090,P39007
P49090,P28274
P28834,P28241
P28834,P38870
P28495,P07807
P28495,Q08227
P00045,Q07951
P00045,Q12245
Q07622,P08019
Q07622,Q05789
Q07622,P27895
Q07622,Q05892
Q07622,P32460
Q07622,P25659
Q07622,P43577
Q07622,P53091
Q07622,Q02455
Q07622,P32634
Q07622,P46971
Q07622,P21243
Q07622,P23639
Q07622,P23638
Q07622,P40303
Q07622,P32379
Q07622,P40302
Q07622,P21242
Q07622,P38624
Q07622,P25043
Q07622,P25451
Q07622,P22141
Q07622,P30656
Q07622,P23724
Q07622,P30657
Q07622,P38206
Q07622,P32568
Q07622,P53147
Q07622,P38293
Q07622,Q03983
Q07622,P47014
Q07622,P36151
P40019,P32347
P40019,P38249
P40019,P06103
P40019,P32497
P40019,Q04067
P40019,P40217
P40019,Q05775
P40019,P38431
P40019,P32767
P40019,P04161
P40019,P38241
P40019,P32911
P40019,Q02875
P40019,Q08422
P53246,Q02457
P53246,Q05934
P38720,P53319
P38720,P38840
P41817,P32500
P41817,P48559
P46675,P09733
P46675,P09734
P53848,P03962
P53848,Q04773
P21339,P53179
P21339,Q08964
P53152,P40210
P53152,P52490
P54113,P38009
P54113,P38324
P38929,P38715
P38929,P38126
P53136,Q08904
Q04371,Q01532
Q04371,P35190
Q04371,P38428
Q04371,Q00582
Q04371,P47119
Q04371,P17255
Q04371,P16140
Q04371,P32610
Q04371,P39111
Q04371,P48836
Q04371,P41807
Q04371,P39102
Q04371,Q08956
Q03361,EBI-8225396
Q03361,Q12012
Q06580,P08964
Q06580,EBI-8225414
Q07457,Q02796
Q07457,Q08844
P18412,P12688
P18412,P18961
P40160,P39939
P40160,Q06672
P34077,Q02199
P34077,P48837
P36162,P69850
P36162,EBI-8225486
P53296,Q05050
P53296,P53278
P00817,P51862
P00817,P36136
P22470,P53336
P22470,Q04867
Q12263,Q12692
Q12263,Q04458
Q12263,P53067
Q12263,P25389
Q12263,P25293
Q12263,P32263
Q12263,P38344
Q12263,P38615
Q12263,P02365
Q12263,P28263
Q12263,Q06685
Q12263,Q12363
Q12263,Q02209
P36118,P25576
P36118,P40555
P48565,Q03714
P48565,Q05881
P25366,P38738
P25366,Q12188
P43607,P32774
P43607,P32773
P38011,P32875
P38011,P12685
Q03920,P40186
Q03920,P53177
P06106,Q07825
P06106,Q04195
P06774,P13434
P06774,Q02516
P04821,P53094
P04821,P38321
P48510,P32487
P48510,Q12428
P16521,P51979
P16521,Q08001
P16521,P49367
P16521,Q08972
P16521,P39729
P16521,Q06132
P16521,P40317
P16521,P38788
P16521,Q12466
P16521,Q12043
P16521,Q12000
P16521,P32527
P50946,P53949
P50946,P53965
P38691,P53893
P38691,Q07953
P47143,P36107
P47143,P40470
P38260,P53145
P38260,P07702
P39076,P39078
P39076,P39079
P13298,P30402
P13298,P54857
P52892,P32849
P52892,P35178
P36149,P32806
P36149,P38334
P52910,P23254
P52910,P33315
Q04491,P30619
Q04491,P38968
P53622,P41811
P53622,P41810
P53622,P43621
P53622,P40509
P53622,P32074
P53622,P53600
P53622,Q12035
P53622,P38231
P53622,Q06147
P53622,P52960
P53622,P40075
P53622,P17065
P28240,P46995
P28240,P07285
Q03764,P00724
Q03764,P38804
P10849,P42900
P10849,Q04179
Q07732,P47015
Q07732,P32473
P32604,P33894
P32604,Q06137
P39960,P40091
P39960,P23201
P09119,P10961
P09119,Q06698
P04807,P40161
P04807,Q12109
P25578,P41808
P25578,Q08182
P28742,P24384
P28742,P53438
P25337,Q02554
P25337,Q03375
P25337,P46947
P25337,Q99181
P25337,Q07923
P25337,Q07350
P25337,P32524
P25337,P28004
P25337,P19736
P25337,Q04693
P25337,Q08963
P25337,P49955
P32377,Q08446
P32377,Q08930
P25719,Q06625
P25719,P43598
P53738,Q12463
P53738,P49957
P38803,P53877
P38803,P38883
Q05583,P40469
Q05583,P38829
P25344,P23561
P01119,P01120
P40581,P32831
Q12178,Q12235
P38257,Q04149
Q02821,Q06142
Q02821,P34160
Q02821,Q08920
Q02821,P20676
Q02821,P32499
Q02821,P39705
Q02821,P53397
Q02821,P13259
Q02821,P22216
Q02821,Q02724
Q02821,P47108
Q02821,P36036
P47057,Q04053
P25379,P53313
Q12314,Q03691
Q03897,Q12275
P47104,Q03956
P32454,Q07738
P48566,P39996
P46151,P53128
P53135,P38741
Q12166,P06208
P47103,P25555
P47103,P40531
P47103,P53551
P47103,P17629
P47103,P38922
P47103,P33441
P47103,Q07478
P47103,P53851
P47103,P53552
P47103,O13539
P47103,Q08562
P47103,P53910
P40202,P00445
Q12390,P06785
Q07963,Q99288
Q99186,Q00381
P39538,P47102
Q07878,P38236
P46959,P41814
Q08229,P53939
P39955,Q12157
Q06525,P38305
P53858,P27637
P53858,Q03016
P53858,P41818
P53858,Q12276
P53858,P32598
P53858,P26570
P53858,Q07807
P53858,P36047
P53858,P50278
P53858,P37262
P53858,Q06146
P53858,P43587
Q03153,P32493
Q06159,P25574
P53332,Q06493
P52488,Q06624
Q08634,P38852
Q03533,Q12086
P25651,Q04087
P26798,P13902
Q06489,P40893
Q02890,P32628
P48361,P53104
P48361,P34730
P48361,P38692
P48361,Q05518
P48361,P39104
P48361,Q00816
P48361,P48743
P48361,Q08817
P48361,P32356
P48361,P36026
P48361,P53719
P43603,Q04231
P22137,P17891
Q02939,Q3E7C1
Q04902,Q04432
P33335,P39011
Q12387,Q06504
P25608,P53912
P39108,P47087
P40566,P39954
P36054,P14736
P32357,P32639
P32357,P53934
P32357,P33307
P32357,Q07508
P32357,Q00539
P32357,P20095
P32357,P49704
P32357,P39682
P32357,Q03338
P32357,P33203
P32357,Q03776
P32357,P19735
P32357,P33334
P32357,Q08774
P32357,P40018
P32357,Q00916
P32357,P32605
P32357,Q05900
P32357,Q12330
P32357,P54999
P32357,P40204
P32357,Q02260
P32357,Q06217
P32357,P43321
P32357,P36048
P32357,Q03782
P32357,Q12420
P32357,P53207
P32357,P47058
P32357,Q3E7B7
P32357,P28320
P32357,Q12492
P53068,P53886
P53068,Q12440
P53068,Q04601
P53068,Q08683
P53068,P09798
P53068,P16522
P53068,P14724
P53068,P38042
P53068,P40008
P53068,P40577
P53068,Q08646
A0A023PZE8,P36141
P36023,P32451
P40963,Q04003
P39937,P40987
P40958,P40957
P38229,P53171
Q03390,Q06263
Q92325,Q03280
P01098,P01097
P38180,P52917
P53235,P47017
P53235,P38203
P53235,P57743
P53235,P40070
P53235,P40089
P53235,Q06406
P53235,P53905
P53235,P47093
P53235,P25644
P53235,P49960
P53235,P22147
P38623,P32485
Q99296,Q06385
P25847,Q03834
P32623,Q05584
P38138,Q04924
P47018,P38286
P32896,P14742
Q12494,Q04336
Q12515,P11325
P38115,P33200
P38207,P38934
P38207,Q08235
P38207,P23293
P38207,Q05949
P38207,P43586
P38207,P11632
P38207,P40494
P38207,P32445
P38207,P25582
P38207,Q04600
P38207,Q07381
O13550,P53212
Q01919,Q03687
P38339,P46949
Q05777,P53952
P29703,P18898
Q03835,P53082
P10659,P19358
P32607,P38165
P53037,P53844
P38112,P32179
P43568,Q12018
P43568,Q08226
P43568,P47050
P43568,P04819
P43568,P24814
P43568,P53390
P43568,P39014
P43568,Q06211
P43568,P38352
P43568,P14682
P43568,P04840
P36095,P39929
O13516,P05755
P39013,P32521
P00830,P07251
P00812,Q05515
Q02979,P47035
P53228,P15019
P25339,P47096
Q02888,P32368
P53204,Q06178
Q08058,P20447
Q08058,P53753
Q08058,P28007
Q08058,P42846
Q08058,P25586
Q08058,P32495
Q08058,Q6Q547
Q08058,Q07623
Q08058,P25617
Q08058,Q3E6R5
Q04431,P53148
P23542,P31380
Q12019,P38114
Q12349,P38182
P53323,P32642
Q01477,P27654
P31386,Q3E840
P23615,Q06505
P48567,P38705
O13562,P13517
Q3E7B2,P40487
Q3E7B2,P32461
Q3E7B2,P32324
Q3E7B2,P32324
Q3E7B2,P12709
Q3E7B2,P48362
Q3E7B2,P47051
Q3E7B2,P39106
Q3E7B2,P22217
Q3E7B2,Q04869
P40343,P38753
Q12186,P36084
Q05040,P47031
P37898,Q07729
P80210,P02992
P09624,P19955
P53312,P53598
P53303,Q12218
P20052,P17442
P50089,P32351
P41812,P53833
P41812,P38336
P41812,P28005
P41812,P53218
P41812,P38291
P41812,Q12530
P41812,P40993
P41812,P38786
P41812,P40571
Q04377,P25591
P04037,P00424
P34760,Q04120
Q03758,Q12151
Q03236,Q06164
P40856,P53289
P14832,Q05902
Q04373,Q06214
P38149,P40438
Q12144,Q03880
P31383,Q00362
P31383,P40020
P31383,P05066
P31383,P23594
P31383,P23595
P31383,Q12461
P31383,Q12172
P31383,P50111
P31383,P54786
P37012,Q12511
P38698,P11075
O13528,P38146
P16387,P12695
P29509,P38816
P07246,P38239
Q07376,Q12507
P40510,P40054
O14468,P41697
Q99316,Q06116
P38077,Q12064
P38077,Q01649
P38077,P04387
P38077,P29952
P38077,P05150
P38077,P40561
P38077,P53316
P38077,Q04263
P38077,P53049
Q04839,P20449
P36119,P53137
P15992,P42842
Q06651,P32802
P17079,Q08745
Q08960,Q06705
P39990,P40522
P16861,P16862
P14306,P08468
P37291,P32614
P14741,P32502
P14741,P12754
P14741,P32501
P14741,P09032
P14741,P20459
P14741,P32481
P14741,P53166
P14741,P27616
P14741,P30775
P53958,P11746
P07170,P40051
Q01590,P22213
Q01662,P38222
P16120,P54839
Q06813,P46944
P39010,P46674
P43583,P43583
Q12525,Q08465
P53010,P36102
Q02336,Q12433
Q02336,P25649
Q02336,P14284
Q02336,Q03330
Q02336,Q12060
Q02336,P38994
Q02336,P32494
Q02336,Q04182
Q02336,Q12223
Q02336,Q08968
Q02336,Q03067
Q02336,P25554
Q02336,P53165
Q02336,P40548
Q02336,P50875
Q02336,P06844
Q02336,P35177
Q02336,P38915
Q02336,Q12030
Q02336,Q04226
Q02336,Q03761
Q02336,P11747
Q02336,P46677
Q02336,Q12297
Q02336,P50105
Q02336,P38129
Q02336,P53040
Q02336,Q05021
Q02336,Q05027
Q02336,P50102
Q02336,Q03675
Q12341,P39984
Q12341,P54784
Q12341,P32833
Q12341,P54790
Q12341,P54791
Q12341,P50874
Q12341,P38826
Q12341,P32944
Q12341,P47181
P04801,P48365
P40043,P53308
P22936,Q07688
P53108,Q01389
P38329,P53739
Q02521,P53830
Q07533,Q02207
Q03071,P06779
P48563,Q03921
Q06005,P39726
P43132,Q06551
P43132,Q12164
P43132,Q03323
P43132,P38827
P43132,P38337
P43132,Q03012
P43132,P39706
P43132,P38123
P43132,P38765
P40045,P40563
P39968,P53889
P00927,P06168
P17555,P08678
Q08961,P47147
P38283,P47134
Q06338,P04451
Q12194,Q06412
Q00955,P32874
Q12122,P32361
P25642,Q04599
P25642,P36516
P25642,P36517
P25642,P31334
P25642,P36520
P25642,P36523
P25642,P23369
P25642,P36534
P25642,P32387
P32860,Q07821
P43601,P38793
P40489,P53127
P38319,P53155
P38074,P39997
Q07442,P35817
P32288,P46654
P36111,P38082
P53107,P32836
P39523,P39715
P39985,P25370
P39985,P42945
P39985,Q04305
P39985,Q02931
P39985,Q06679
P39985,Q04177
P39985,P53276
P39985,P38882
Q08199,P13134
P14066,Q03178
Q12389,P38850
P53286,P40214
Q03266,Q12205
P53881,P53072
Q05533,P53962
Q07980,P38920
P21304,P36049
P40096,Q92317
P16639,P00546
P16639,P24869
P16639,P24870
P16639,P24871
P16639,P30283
P16639,P20486
P16639,P38634
P16639,Q06315
Q07084,P53599
P39713,P39714
P25356,Q08225
P40960,Q02647
P34216,P25623
Q03048,P53167
P06778,P25454
P12962,P36041
P12962,P10081
P12962,P07260
P12962,P39935
P12962,P39936
P12962,P50109
P12962,Q12481
P12962,Q12034
P54115,P32582
P54115,P10614
P54115,P42222
P54115,P32478
P54115,P34252
P54115,P02557
P54115,P47079
P54115,Q03631
P06787,P25296
P32486,Q12446
Q12450,P04817
P25515,Q12450
P33767,Q12450
Q12450,Q06644
Q12450,P38992
Q12691,Q12450
Q12450,P38356
Q12450,P25376
P38085,Q12450
Q12450,P38079
P38298,Q12450
Q12450,P38819
P35206,Q12450
Q12450,P32803
P38776,P39547
P38356,P19516
P49334,P23644
Q12361,P25639
P87284,P33767
P87284,P49018
P87284,P32266
P87284,Q06644
P41544,P40009
P16151,P41544
P53746,Q12359
P33303,P25376
P39709,P40073
P49018,P46961
P46961,P33767
P46961,P04817
P25376,P46961
P38356,P46961
P38353,P46961
P38298,P46961
P46961,P33754
P35206,P46961
P04817,P53918
P40350,P04817
P40975,P40350
P39547,P53918
P33767,P40350
P49018,P40350
P25376,P40350
P32903,P40350
P38298,P40350
P40350,P38356
P33754,P40350
P40350,P35206
P04817,P32842
P25376,P32842
P33767,P32842
P38353,P32842
P53388,P25346
P25580,P04817
P25613,P43548
P25376,P53388
Q03322,P23900
P23900,P25619
P25639,P40464
P53048,P49018
P49018,Q04121
P49018,P32368
P05030,Q04121
P16151,Q06686
P40975,Q04949
Q08271,P04817
Q03516,P43562
Q12067,P43542
P54837,P32803
Q04651,P39727
Q02795,P39547
P43542,P38286
P43555,P38286
P04817,P38286
P40975,P38286
P38286,P33767
P48813,P38286
P38286,Q03322
P16151,P38286
P38286,P49018
P38286,Q06644
P38286,P38992
P38286,P41815
P38286,P32837
P38286,P32903
P25371,P38286
P38286,P38156
P38286,P25376
P38286,P38356
P38286,P38358
P38353,P38286
P38298,P38286
P16661,P38286
P38286,P38079
P35206,P38286
P39548,P38286
P38286,P39547
P38286,P31381
P25596,P39547
P40009,P53337
P53337,P04817
P53337,P33767
P40975,P53337
P16151,P53337
P49018,P53337
P53337,P32903
P25376,P53337
P38356,P53337
P38353,P53337
P53337,P38298
P53337,P38085
P53337,P35206
P39547,P53337
P38428,P04817
P38428,P33767
P38156,P38428
P38353,P38428
P39547,P38428
P08456,P33767
P49018,P08456
Q06644,P08456
P38992,P08456
P25376,P08456
P08456,P35206
P38079,P25568
P38079,P53954
P53045,P41815
P53045,P25376
P53045,P38298
Q03655,P49018
P38356,Q03655
P38353,Q03655
P32629,P38356
P11710,P25376
P43542,P36107
P36107,P25639
P25639,P20107
P49018,P10614
P16151,P25606
P16151,P11655
P16151,P40975
P40073,P40367
P18409,P43555
P41815,P38084
Q04121,P15367
P33767,P38703
P49018,P38703
P25376,P38703
P38703,P35206
P38703,P28496
P30605,P14906
P32466,P41800
P40319,P43542
P40319,P43555
P40319,P40073
P04817,P40319
P40975,P40319
P33767,P40319
P16151,P40319
Q04121,P40319
P49018,P40319
Q06644,P40319
P38992,P40319
P40319,P41815
Q99380,P40319
P40319,P25621
P40319,P32903
P40319,P25376
P38156,P40319
P40319,P38356
P38353,P40319
P38298,P40319
P16661,P40319
P38085,P40319
P38079,P40319
P40319,P35206
P46961,P40319
P43542,P40548
P40548,P04817
P33767,P40548
P40548,P49018
P40548,P38992
P25376,P40548
P40548,P38356
P40548,P38353
P40548,P38298
P40548,P35206
P40548,P39547
P39547,Q08193
P50276,P25639
P50276,P39548
P49018,P31379
P31379,P25376
P38356,P31379
P35206,P31379
P38287,P35206
P39540,P04817
P39540,P49018
P39540,Q06644
P39540,P38356
P39540,P35206
P04817,P35206
P35206,Q06644
P12683,P33767
P07286,P12683
P35179,Q08929
P25619,Q08929
P25639,P25354
P25625,P49018
P16151,P53057
Q04121,P40088
Q04121,P28584
Q04629,P33767
P32912,P43555
P32912,P40009
P53181,P32912
P53320,P40073
P39547,P39548
P40975,Q02774
P33767,Q02774
Q02774,Q06644
P87284,Q02774
P32837,Q02774
Q02774,P32903
Q02774,P38156
Q02774,P38356
Q02774,P38298
P35206,Q02774
P38967,Q02774
Q02774,P19145
P06775,Q02774
Q02774,P04817
Q02774,P48813
Q02774,P41815
Q02774,P25376
Q02774,P38084
P38875,P49018
P25376,Q99380
Q02795,Q99380
P33767,Q99380
P32334,P04817
P32334,P39547
P38227,P05374
P32915,P33754
P43542,P17261
Q04121,P17261
P17261,P25594
P52867,P38228
P16151,P32332
Q04121,P53744
Q04121,P41735
P36032,P40073
P33754,P39742
P36057,P43555
P04817,P36057
P40975,P36057
P36057,P49018
Q06644,P36057
P36057,P38992
P38156,P36057
P36057,P38298
P35206,P36057
P36057,P38353
P04817,P53176
P53176,P49018
P25621,P53176
P38156,P53176
P53176,P38356
P53176,P38353
P38085,P53176
P35206,P53176
P36029,P53176
P38723,P53176
P53176,P53344
P36029,P39552
P38723,P39552
P39552,P53176
P40310,P39547
Q04697,P43542
Q04697,P04817
P40975,Q04697
Q04697,P33767
P49018,Q04697
Q04697,Q06644
P38992,Q04697
P32837,Q04697
Q04697,P25376
Q04697,P38156
Q04697,P38356
P38353,Q04697
P38298,Q04697
P38085,Q04697
P35206,Q04697
P35206,Q04952
P43542,Q04952
P38079,P32897
P16661,P04817
P16661,P40975
P16661,P33767
P16661,P49018
P16661,Q06644
P16661,P38356
P53751,P25621
P38301,P25639
P42833,P25639
P43561,P34240
Q08485,P43542
P14906,P39742
P14906,P04817
P14906,P33754
P39704,P04817
P33767,P39704
P39704,P25376
P39704,P38298
P35206,P39704
P39704,P38819
P39704,P32803
Q92328,P41800
P16151,P38988
P39547,P38988
P40578,P39547
P39547,P54862
P38356,P25580
P25580,P35206
P40886,P35206
P53633,P40009
P16151,P53633
P53633,P49018
P35206,P53633
P38079,P39007
P38298,P52870
P38298,P49018
Q01896,P38298
P38298,P38356
P38356,P32903
P04817,P38837
P49018,P38837
P38837,P25376
P38837,P38356
P38156,P87284
P25580,P53049
P47026,P04817
P47026,P49018
Q06644,P47026
P16151,P40073
P04817,Q03554
P16151,Q03554
P47040,P43542
P43633,P53756
P38298,P38723
P33767,P28496
P28496,P49018
P28496,P25376
P28496,P38356
P38353,P28496
P53735,Q03455
P38842,P04817
P38842,P49018
P38842,Q06644
P38842,P38353
P38842,P38298
P38842,P35206
